26/10/2012
V740D9_dispersion1540equalized_TEr20g200 _X	V740D9_dispersion1540equalized_TEr20g200_Y	V740D9_dispersion1540equalized_TEr20g200_Ynorm	dispersionV740D9_1560equalized_TEr20g200 _X	dispersionV740D9_1560equalized_TEr20g200_Y	dispersionV740D9_1560equalized_TEr20g200_Ynorm	dispersionV740D9_1560equalized_noRing _X	dispersionV740D9_1560equalized_noRing_Y	dispersionV740D9_1560equalized_noRing_Ynorm	dispersionV740D9_1560equalized_r20g275 _X	dispersionV740D9_1560equalized_r20g275_Y	dispersionV740D9_1560equalized_r20g275_Ynorm	dispersionV740D9_1560equalized_r20g325 _X	dispersionV740D9_1560equalized_r20g325_Y	dispersionV740D9_1560equalized_r20g325_Ynorm	dispersionV740D9_1560equalized_r20g400 _X	dispersionV740D9_1560equalized_r20g400_Y	dispersionV740D9_1560equalized_r20g400_Ynorm	dispersionV740D9_1560equalized_r20g170g180 _X	dispersionV740D9_1560equalized_r20g170g180_Y	dispersionV740D9_1560equalized_r20g170g180_Ynorm
1.533790E+3	1.114000E+2	-6.860000E+1	1.533790E+3	-5.084000E+1	-2.289400E+2	1.567900E+3	1.070000E+2	-1.700000E+1	1.533790E+3	-5.198000E+1	-2.314800E+2	1.533790E+3	-7.477000E+1	-2.120700E+2	1.533790E+3	-9.495000E+1	-2.340500E+2	1.533790E+3	-4.781000E+1	-2.268100E+2
1.533800E+3	1.116000E+2	-6.840000E+1	1.533800E+3	-4.966000E+1	-2.277600E+2	1.568000E+3	1.042000E+2	-1.980000E+1	1.533800E+3	-4.947000E+1	-2.289700E+2	1.533800E+3	-7.391000E+1	-2.112100E+2	1.533800E+3	-9.410000E+1	-2.332000E+2	1.533800E+3	-4.591000E+1	-2.249100E+2
1.533810E+3	1.122000E+2	-6.780000E+1	1.533810E+3	-4.810000E+1	-2.262000E+2	1.568100E+3	1.031000E+2	-2.090000E+1	1.533810E+3	-4.466000E+1	-2.241600E+2	1.533810E+3	-7.284000E+1	-2.101400E+2	1.533810E+3	-9.296000E+1	-2.320600E+2	1.533810E+3	-4.345000E+1	-2.224500E+2
1.533820E+3	1.139000E+2	-6.610000E+1	1.533820E+3	-4.673000E+1	-2.248300E+2	1.568200E+3	1.037000E+2	-2.030000E+1	1.533820E+3	-4.024000E+1	-2.197400E+2	1.533820E+3	-7.252000E+1	-2.098200E+2	1.533820E+3	-9.209000E+1	-2.311900E+2	1.533820E+3	-4.114000E+1	-2.201400E+2
1.533830E+3	1.143000E+2	-6.570000E+1	1.533830E+3	-4.531000E+1	-2.234100E+2	1.568300E+3	1.061000E+2	-1.790000E+1	1.533830E+3	-3.873000E+1	-2.182300E+2	1.533830E+3	-7.233000E+1	-2.096300E+2	1.533830E+3	-9.125000E+1	-2.303500E+2	1.533830E+3	-3.865000E+1	-2.176500E+2
1.533840E+3	1.148000E+2	-6.520000E+1	1.533840E+3	-4.384000E+1	-2.219400E+2	1.568400E+3	1.094000E+2	-1.460000E+1	1.533840E+3	-4.468000E+1	-2.241800E+2	1.533840E+3	-7.203000E+1	-2.093300E+2	1.533840E+3	-9.033000E+1	-2.294300E+2	1.533840E+3	-3.484000E+1	-2.138400E+2
1.533850E+3	1.156000E+2	-6.440000E+1	1.533850E+3	-3.999000E+1	-2.180900E+2	1.568500E+3	1.115000E+2	-1.250000E+1	1.533850E+3	-6.228000E+1	-2.417800E+2	1.533850E+3	-7.156000E+1	-2.088600E+2	1.533850E+3	-8.892000E+1	-2.280200E+2	1.533850E+3	-3.138000E+1	-2.103800E+2
1.533860E+3	1.167000E+2	-6.330000E+1	1.533860E+3	-3.875000E+1	-2.168500E+2	1.568600E+3	1.123000E+2	-1.170000E+1	1.533860E+3	-8.147000E+1	-2.609700E+2	1.533860E+3	-7.098000E+1	-2.082800E+2	1.533860E+3	-8.774000E+1	-2.268400E+2	1.533860E+3	-2.803000E+1	-2.070300E+2
1.533870E+3	1.181000E+2	-6.190000E+1	1.533870E+3	-3.755000E+1	-2.156500E+2	1.568700E+3	1.117000E+2	-1.230000E+1	1.533870E+3	-9.216000E+1	-2.716600E+2	1.533870E+3	-7.038000E+1	-2.076800E+2	1.533870E+3	-8.683000E+1	-2.259300E+2	1.533870E+3	-2.506000E+1	-2.040600E+2
1.533880E+3	1.200000E+2	-6.000000E+1	1.533880E+3	-3.564000E+1	-2.137400E+2	1.568800E+3	1.096000E+2	-1.440000E+1	1.533880E+3	-8.988000E+1	-2.693800E+2	1.533880E+3	-6.966000E+1	-2.069600E+2	1.533880E+3	-8.565000E+1	-2.247500E+2	1.533880E+3	-2.191000E+1	-2.009100E+2
1.533890E+3	1.223000E+2	-5.770000E+1	1.533890E+3	-3.320000E+1	-2.113000E+2	1.568900E+3	1.069000E+2	-1.710000E+1	1.533890E+3	-8.669000E+1	-2.661900E+2	1.533890E+3	-6.869000E+1	-2.059900E+2	1.533890E+3	-8.470000E+1	-2.238000E+2	1.533890E+3	-1.963000E+1	-1.986300E+2
1.533900E+3	1.247000E+2	-5.530000E+1	1.533900E+3	-3.071000E+1	-2.088100E+2	1.569000E+3	1.038000E+2	-2.020000E+1	1.533900E+3	-8.445000E+1	-2.639500E+2	1.533900E+3	-6.802000E+1	-2.053200E+2	1.533900E+3	-8.358000E+1	-2.226800E+2	1.533900E+3	-1.780000E+1	-1.968000E+2
1.533910E+3	1.272000E+2	-5.280000E+1	1.533910E+3	-2.824000E+1	-2.063400E+2	1.569100E+3	1.008000E+2	-2.320000E+1	1.533910E+3	-8.261000E+1	-2.621100E+2	1.533910E+3	-6.747000E+1	-2.047700E+2	1.533910E+3	-8.241000E+1	-2.215100E+2	1.533910E+3	-1.648000E+1	-1.954800E+2
1.533920E+3	1.306000E+2	-4.940000E+1	1.533920E+3	-2.420000E+1	-2.023000E+2	1.569200E+3	9.913000E+1	-2.487000E+1	1.533920E+3	-7.981000E+1	-2.593100E+2	1.533920E+3	-6.695000E+1	-2.042500E+2	1.533920E+3	-8.154000E+1	-2.206400E+2	1.533920E+3	-1.591000E+1	-1.949100E+2
1.533930E+3	1.358000E+2	-4.420000E+1	1.533930E+3	-1.946000E+1	-1.975600E+2	1.569300E+3	9.881000E+1	-2.519000E+1	1.533930E+3	-7.739000E+1	-2.568900E+2	1.533930E+3	-6.638000E+1	-2.036800E+2	1.533930E+3	-8.065000E+1	-2.197500E+2	1.533930E+3	-1.758000E+1	-1.965800E+2
1.533940E+3	1.404000E+2	-3.960000E+1	1.533940E+3	-1.520000E+1	-1.933000E+2	1.569400E+3	1.003000E+2	-2.370000E+1	1.533940E+3	-7.516000E+1	-2.546600E+2	1.533940E+3	-6.595000E+1	-2.032500E+2	1.533940E+3	-7.984000E+1	-2.189400E+2	1.533940E+3	-2.366000E+1	-2.026600E+2
1.533950E+3	1.444000E+2	-3.560000E+1	1.533950E+3	-1.084000E+1	-1.889400E+2	1.569500E+3	1.034000E+2	-2.060000E+1	1.533950E+3	-7.379000E+1	-2.532900E+2	1.533950E+3	-6.544000E+1	-2.027400E+2	1.533950E+3	-7.882000E+1	-2.179200E+2	1.533950E+3	-3.799000E+1	-2.169900E+2
1.533960E+3	1.516000E+2	-2.840000E+1	1.533960E+3	-4.063000E+0	-1.821630E+2	1.569600E+3	1.064000E+2	-1.760000E+1	1.533960E+3	-7.200000E+1	-2.515000E+2	1.533960E+3	-6.453000E+1	-2.018300E+2	1.533960E+3	-7.666000E+1	-2.157600E+2	1.533960E+3	-6.905000E+1	-2.480500E+2
1.533970E+3	1.607000E+2	-1.930000E+1	1.533970E+3	5.094000E+0	-1.730060E+2	1.569700E+3	1.084000E+2	-1.560000E+1	1.533970E+3	-7.048000E+1	-2.499800E+2	1.533970E+3	-6.368000E+1	-2.009800E+2	1.533970E+3	-7.610000E+1	-2.152000E+2	1.533970E+3	-9.373000E+1	-2.727300E+2
1.533980E+3	1.692000E+2	-1.080000E+1	1.533980E+3	1.427000E+1	-1.638300E+2	1.569800E+3	1.089000E+2	-1.510000E+1	1.533980E+3	-6.915000E+1	-2.486500E+2	1.533980E+3	-6.296000E+1	-2.002600E+2	1.533980E+3	-7.573000E+1	-2.148300E+2	1.533980E+3	-1.079000E+2	-2.869000E+2
1.533990E+3	1.794000E+2	-6.000000E-1	1.533990E+3	1.991000E+1	-1.581900E+2	1.569900E+3	1.075000E+2	-1.650000E+1	1.533990E+3	-6.803000E+1	-2.475300E+2	1.533990E+3	-6.232000E+1	-1.996200E+2	1.533990E+3	-7.535000E+1	-2.144500E+2	1.533990E+3	-1.104000E+2	-2.894000E+2
1.534000E+3	-1.718000E+2	-3.518000E+2	1.534000E+3	2.310000E+1	-1.550000E+2	1.570000E+3	1.050000E+2	-1.900000E+1	1.534000E+3	-6.739000E+1	-2.468900E+2	1.534000E+3	-6.173000E+1	-1.990300E+2	1.534000E+3	-7.511000E+1	-2.142100E+2	1.534000E+3	-1.113000E+2	-2.903000E+2
1.534010E+3	-1.640000E+2	-3.440000E+2	1.534010E+3	2.790000E+1	-1.502000E+2				1.534010E+3	-6.692000E+1	-2.464200E+2	1.534010E+3	-6.135000E+1	-1.986500E+2	1.534010E+3	-7.489000E+1	-2.139900E+2	1.534010E+3	-1.116000E+2	-2.906000E+2
1.534020E+3	-1.561000E+2	-3.361000E+2	1.534020E+3	3.629000E+1	-1.418100E+2				1.534020E+3	-6.645000E+1	-2.459500E+2	1.534020E+3	-6.090000E+1	-1.982000E+2	1.534020E+3	-7.458000E+1	-2.136800E+2	1.534020E+3	-1.114000E+2	-2.904000E+2
1.534030E+3	-1.487000E+2	-3.287000E+2	1.534030E+3	4.275000E+1	-1.353500E+2				1.534030E+3	-6.606000E+1	-2.455600E+2	1.534030E+3	-6.059000E+1	-1.978900E+2	1.534030E+3	-7.440000E+1	-2.135000E+2	1.534030E+3	-1.107000E+2	-2.897000E+2
1.534040E+3	-1.353000E+2	-3.153000E+2	1.534040E+3	5.417000E+1	-1.239300E+2				1.534040E+3	-6.548000E+1	-2.449800E+2	1.534040E+3	-6.025000E+1	-1.975500E+2	1.534040E+3	-7.420000E+1	-2.133000E+2	1.534040E+3	-1.085000E+2	-2.875000E+2
1.534050E+3	-2.643000E+1	-2.064300E+2	1.534050E+3	9.778000E+1	-8.032000E+1				1.534050E+3	-6.473000E+1	-2.442300E+2	1.534050E+3	-5.976000E+1	-1.970600E+2	1.534050E+3	-7.377000E+1	-2.128700E+2	1.534050E+3	-1.052000E+2	-2.842000E+2
1.534060E+3	-3.359000E-1	-1.803359E+2	1.534060E+3	-1.725000E+2	-3.506000E+2				1.534060E+3	-6.394000E+1	-2.434400E+2	1.534060E+3	-5.924000E+1	-1.965400E+2	1.534060E+3	-7.331000E+1	-2.124100E+2	1.534060E+3	-1.022000E+2	-2.812000E+2
1.534070E+3	8.766000E+0	-1.712340E+2	1.534070E+3	-1.532000E+2	-3.313000E+2				1.534070E+3	-6.316000E+1	-2.426600E+2	1.534070E+3	-5.885000E+1	-1.961500E+2	1.534070E+3	-7.294000E+1	-2.120400E+2	1.534070E+3	-1.002000E+2	-2.792000E+2
1.534080E+3	1.825000E+1	-1.617500E+2	1.534080E+3	-1.400000E+2	-3.181000E+2				1.534080E+3	-6.263000E+1	-2.421300E+2	1.534080E+3	-5.848000E+1	-1.957800E+2	1.534080E+3	-7.260000E+1	-2.117000E+2	1.534080E+3	-9.823000E+1	-2.772300E+2
1.534090E+3	2.549000E+1	-1.545100E+2	1.534090E+3	-1.337000E+2	-3.118000E+2				1.534090E+3	-6.215000E+1	-2.416500E+2	1.534090E+3	-5.808000E+1	-1.953800E+2	1.534090E+3	-7.236000E+1	-2.114600E+2	1.534090E+3	-9.685000E+1	-2.758500E+2
1.534100E+3	2.792000E+1	-1.520800E+2	1.534100E+3	-1.327000E+2	-3.108000E+2				1.534100E+3	-6.191000E+1	-2.414100E+2	1.534100E+3	-5.788000E+1	-1.951800E+2	1.534100E+3	-7.226000E+1	-2.113600E+2	1.534100E+3	-9.627000E+1	-2.752700E+2
1.534110E+3	2.900000E+1	-1.510000E+2	1.534110E+3	-1.322000E+2	-3.103000E+2				1.534110E+3	-6.177000E+1	-2.412700E+2	1.534110E+3	-5.774000E+1	-1.950400E+2	1.534110E+3	-7.216000E+1	-2.112600E+2	1.534110E+3	-9.578000E+1	-2.747800E+2
1.534120E+3	3.635000E+1	-1.436500E+2	1.534120E+3	-1.260000E+2	-3.041000E+2				1.534120E+3	-6.145000E+1	-2.409500E+2	1.534120E+3	-5.747000E+1	-1.947700E+2	1.534120E+3	-7.201000E+1	-2.111100E+2	1.534120E+3	-9.484000E+1	-2.738400E+2
1.534130E+3	4.399000E+1	-1.360100E+2	1.534130E+3	-1.158000E+2	-2.939000E+2				1.534130E+3	-6.098000E+1	-2.404800E+2	1.534130E+3	-5.688000E+1	-1.941800E+2	1.534130E+3	-7.172000E+1	-2.108200E+2	1.534130E+3	-9.236000E+1	-2.713600E+2
1.534140E+3	5.285000E+1	-1.271500E+2	1.534140E+3	-1.048000E+2	-2.829000E+2				1.534140E+3	-6.021000E+1	-2.397100E+2	1.534140E+3	-5.626000E+1	-1.935600E+2	1.534140E+3	-7.138000E+1	-2.104800E+2	1.534140E+3	-9.013000E+1	-2.691300E+2
1.534150E+3	6.062000E+1	-1.193800E+2	1.534150E+3	-9.854000E+1	-2.766400E+2				1.534150E+3	-5.989000E+1	-2.393900E+2	1.534150E+3	-5.561000E+1	-1.929100E+2	1.534150E+3	-7.112000E+1	-2.102200E+2	1.534150E+3	-8.717000E+1	-2.661700E+2
1.534160E+3	6.552000E+1	-1.144800E+2	1.534160E+3	-9.323000E+1	-2.713300E+2				1.534160E+3	-5.955000E+1	-2.390500E+2	1.534160E+3	-5.505000E+1	-1.923500E+2	1.534160E+3	-7.093000E+1	-2.100300E+2	1.534160E+3	-8.570000E+1	-2.647000E+2
1.534170E+3	7.255000E+1	-1.074500E+2	1.534170E+3	-8.823000E+1	-2.663300E+2				1.534170E+3	-5.917000E+1	-2.386700E+2	1.534170E+3	-5.479000E+1	-1.920900E+2	1.534170E+3	-7.081000E+1	-2.099100E+2	1.534170E+3	-8.409000E+1	-2.630900E+2
1.534180E+3	7.563000E+1	-1.043700E+2	1.534180E+3	-8.345000E+1	-2.615500E+2				1.534180E+3	-5.884000E+1	-2.383400E+2	1.534180E+3	-5.466000E+1	-1.919600E+2	1.534180E+3	-7.077000E+1	-2.098700E+2	1.534180E+3	-8.288000E+1	-2.618800E+2
1.534190E+3	7.733000E+1	-1.026700E+2	1.534190E+3	-8.006000E+1	-2.581600E+2				1.534190E+3	-5.867000E+1	-2.381700E+2	1.534190E+3	-5.464000E+1	-1.919400E+2	1.534190E+3	-7.080000E+1	-2.099000E+2	1.534190E+3	-8.203000E+1	-2.610300E+2
1.534200E+3	7.919000E+1	-1.008100E+2	1.534200E+3	-7.791000E+1	-2.560100E+2				1.534200E+3	-5.855000E+1	-2.380500E+2	1.534200E+3	-5.462000E+1	-1.919200E+2	1.534200E+3	-7.088000E+1	-2.099800E+2	1.534200E+3	-8.118000E+1	-2.601800E+2
1.534210E+3	8.104000E+1	-9.896000E+1	1.534210E+3	-7.560000E+1	-2.537000E+2				1.534210E+3	-5.842000E+1	-2.379200E+2	1.534210E+3	-5.448000E+1	-1.917800E+2	1.534210E+3	-7.097000E+1	-2.100700E+2	1.534210E+3	-8.006000E+1	-2.590600E+2
1.534220E+3	8.432000E+1	-9.568000E+1	1.534220E+3	-7.296000E+1	-2.510600E+2				1.534220E+3	-5.825000E+1	-2.377500E+2	1.534220E+3	-5.426000E+1	-1.915600E+2	1.534220E+3	-7.102000E+1	-2.101200E+2	1.534220E+3	-7.896000E+1	-2.579600E+2
1.534230E+3	8.544000E+1	-9.456000E+1	1.534230E+3	-7.134000E+1	-2.494400E+2				1.534230E+3	-5.816000E+1	-2.376600E+2	1.534230E+3	-5.407000E+1	-1.913700E+2	1.534230E+3	-7.105000E+1	-2.101500E+2	1.534230E+3	-7.823000E+1	-2.572300E+2
1.534240E+3	8.646000E+1	-9.354000E+1	1.534240E+3	-7.012000E+1	-2.482200E+2				1.534240E+3	-5.805000E+1	-2.375500E+2	1.534240E+3	-5.391000E+1	-1.912100E+2	1.534240E+3	-7.114000E+1	-2.102400E+2	1.534240E+3	-7.754000E+1	-2.565400E+2
1.534250E+3	8.758000E+1	-9.242000E+1	1.534250E+3	-6.845000E+1	-2.465500E+2				1.534250E+3	-5.790000E+1	-2.374000E+2	1.534250E+3	-5.377000E+1	-1.910700E+2	1.534250E+3	-7.124000E+1	-2.103400E+2	1.534250E+3	-7.696000E+1	-2.559600E+2
1.534260E+3	8.864000E+1	-9.136000E+1	1.534260E+3	-6.731000E+1	-2.454100E+2				1.534260E+3	-5.774000E+1	-2.372400E+2	1.534260E+3	-5.364000E+1	-1.909400E+2	1.534260E+3	-7.135000E+1	-2.104500E+2	1.534260E+3	-7.631000E+1	-2.553100E+2
1.534270E+3	8.947000E+1	-9.053000E+1	1.534270E+3	-6.605000E+1	-2.441500E+2				1.534270E+3	-5.763000E+1	-2.371300E+2	1.534270E+3	-5.352000E+1	-1.908200E+2	1.534270E+3	-7.141000E+1	-2.105100E+2	1.534270E+3	-7.579000E+1	-2.547900E+2
1.534280E+3	9.016000E+1	-8.984000E+1	1.534280E+3	-6.509000E+1	-2.431900E+2				1.534280E+3	-5.759000E+1	-2.370900E+2	1.534280E+3	-5.353000E+1	-1.908300E+2	1.534280E+3	-7.149000E+1	-2.105900E+2	1.534280E+3	-7.538000E+1	-2.543800E+2
1.534290E+3	9.095000E+1	-8.905000E+1	1.534290E+3	-6.434000E+1	-2.424400E+2				1.534290E+3	-5.759000E+1	-2.370900E+2	1.534290E+3	-5.374000E+1	-1.910400E+2	1.534290E+3	-7.173000E+1	-2.108300E+2	1.534290E+3	-7.506000E+1	-2.540600E+2
1.534300E+3	9.158000E+1	-8.842000E+1	1.534300E+3	-6.353000E+1	-2.416300E+2				1.534300E+3	-5.753000E+1	-2.370300E+2	1.534300E+3	-5.410000E+1	-1.914000E+2	1.534300E+3	-7.206000E+1	-2.111600E+2	1.534300E+3	-7.481000E+1	-2.538100E+2
1.534310E+3	9.193000E+1	-8.807000E+1	1.534310E+3	-6.281000E+1	-2.409100E+2				1.534310E+3	-5.746000E+1	-2.369600E+2	1.534310E+3	-5.436000E+1	-1.916600E+2	1.534310E+3	-7.241000E+1	-2.115100E+2	1.534310E+3	-7.416000E+1	-2.531600E+2
1.534320E+3	9.216000E+1	-8.784000E+1	1.534320E+3	-6.222000E+1	-2.403200E+2				1.534320E+3	-5.748000E+1	-2.369800E+2	1.534320E+3	-5.467000E+1	-1.919700E+2	1.534320E+3	-7.270000E+1	-2.118000E+2	1.534320E+3	-7.391000E+1	-2.529100E+2
1.534330E+3	9.235000E+1	-8.765000E+1	1.534330E+3	-6.166000E+1	-2.397600E+2				1.534330E+3	-5.747000E+1	-2.369700E+2	1.534330E+3	-5.475000E+1	-1.920500E+2	1.534330E+3	-7.295000E+1	-2.120500E+2	1.534330E+3	-7.371000E+1	-2.527100E+2
1.534340E+3	9.246000E+1	-8.754000E+1	1.534340E+3	-6.122000E+1	-2.393200E+2				1.534340E+3	-5.744000E+1	-2.369400E+2	1.534340E+3	-5.482000E+1	-1.921200E+2	1.534340E+3	-7.338000E+1	-2.124800E+2	1.534340E+3	-7.355000E+1	-2.525500E+2
1.534350E+3	9.251000E+1	-8.749000E+1	1.534350E+3	-6.093000E+1	-2.390300E+2				1.534350E+3	-5.738000E+1	-2.368800E+2	1.534350E+3	-5.490000E+1	-1.922000E+2	1.534350E+3	-7.349000E+1	-2.125900E+2	1.534350E+3	-7.341000E+1	-2.524100E+2
1.534360E+3	9.247000E+1	-8.753000E+1	1.534360E+3	-6.070000E+1	-2.388000E+2				1.534360E+3	-5.739000E+1	-2.368900E+2	1.534360E+3	-5.502000E+1	-1.923200E+2	1.534360E+3	-7.350000E+1	-2.126000E+2	1.534360E+3	-7.334000E+1	-2.523400E+2
1.534370E+3	9.226000E+1	-8.774000E+1	1.534370E+3	-6.051000E+1	-2.386100E+2				1.534370E+3	-5.748000E+1	-2.369800E+2	1.534370E+3	-5.513000E+1	-1.924300E+2	1.534370E+3	-7.361000E+1	-2.127100E+2	1.534370E+3	-7.331000E+1	-2.523100E+2
1.534380E+3	9.200000E+1	-8.800000E+1	1.534380E+3	-6.033000E+1	-2.384300E+2				1.534380E+3	-5.760000E+1	-2.371000E+2	1.534380E+3	-5.539000E+1	-1.926900E+2	1.534380E+3	-7.395000E+1	-2.130500E+2	1.534380E+3	-7.332000E+1	-2.523200E+2
1.534390E+3	9.176000E+1	-8.824000E+1	1.534390E+3	-6.022000E+1	-2.383200E+2				1.534390E+3	-5.767000E+1	-2.371700E+2	1.534390E+3	-5.567000E+1	-1.929700E+2	1.534390E+3	-7.432000E+1	-2.134200E+2	1.534390E+3	-7.338000E+1	-2.523800E+2
1.534400E+3	9.156000E+1	-8.844000E+1	1.534400E+3	-6.023000E+1	-2.383300E+2				1.534400E+3	-5.773000E+1	-2.372300E+2	1.534400E+3	-5.594000E+1	-1.932400E+2	1.534400E+3	-7.460000E+1	-2.137000E+2	1.534400E+3	-7.349000E+1	-2.524900E+2
1.534410E+3	9.131000E+1	-8.869000E+1	1.534410E+3	-6.021000E+1	-2.383100E+2				1.534410E+3	-5.788000E+1	-2.373800E+2	1.534410E+3	-5.625000E+1	-1.935500E+2	1.534410E+3	-7.484000E+1	-2.139400E+2	1.534410E+3	-7.373000E+1	-2.527300E+2
1.534420E+3	9.066000E+1	-8.934000E+1	1.534420E+3	-6.010000E+1	-2.382000E+2				1.534420E+3	-5.808000E+1	-2.375800E+2	1.534420E+3	-5.655000E+1	-1.938500E+2	1.534420E+3	-7.517000E+1	-2.142700E+2	1.534420E+3	-7.399000E+1	-2.529900E+2
1.534430E+3	9.022000E+1	-8.978000E+1	1.534430E+3	-5.994000E+1	-2.380400E+2				1.534430E+3	-5.822000E+1	-2.377200E+2	1.534430E+3	-5.676000E+1	-1.940600E+2	1.534430E+3	-7.552000E+1	-2.146200E+2	1.534430E+3	-7.412000E+1	-2.531200E+2
1.534440E+3	8.995000E+1	-9.005000E+1	1.534440E+3	-5.982000E+1	-2.379200E+2				1.534440E+3	-5.827000E+1	-2.377700E+2	1.534440E+3	-5.684000E+1	-1.941400E+2	1.534440E+3	-7.577000E+1	-2.148700E+2	1.534440E+3	-7.412000E+1	-2.531200E+2
1.534450E+3	8.977000E+1	-9.023000E+1	1.534450E+3	-5.974000E+1	-2.378400E+2				1.534450E+3	-5.828000E+1	-2.377800E+2	1.534450E+3	-5.687000E+1	-1.941700E+2	1.534450E+3	-7.595000E+1	-2.150500E+2	1.534450E+3	-7.413000E+1	-2.531300E+2
1.534460E+3	8.958000E+1	-9.042000E+1	1.534460E+3	-5.969000E+1	-2.377900E+2				1.534460E+3	-5.829000E+1	-2.377900E+2	1.534460E+3	-5.694000E+1	-1.942400E+2	1.534460E+3	-7.612000E+1	-2.152200E+2	1.534460E+3	-7.412000E+1	-2.531200E+2
1.534470E+3	8.936000E+1	-9.064000E+1	1.534470E+3	-5.963000E+1	-2.377300E+2				1.534470E+3	-5.831000E+1	-2.378100E+2	1.534470E+3	-5.705000E+1	-1.943500E+2	1.534470E+3	-7.633000E+1	-2.154300E+2	1.534470E+3	-7.409000E+1	-2.530900E+2
1.534480E+3	8.916000E+1	-9.084000E+1	1.534480E+3	-5.961000E+1	-2.377100E+2				1.534480E+3	-5.831000E+1	-2.378100E+2	1.534480E+3	-5.715000E+1	-1.944500E+2	1.534480E+3	-7.651000E+1	-2.156100E+2	1.534480E+3	-7.407000E+1	-2.530700E+2
1.534490E+3	8.878000E+1	-9.122000E+1	1.534490E+3	-5.966000E+1	-2.377600E+2				1.534490E+3	-5.836000E+1	-2.378600E+2	1.534490E+3	-5.724000E+1	-1.945400E+2	1.534490E+3	-7.679000E+1	-2.158900E+2	1.534490E+3	-7.401000E+1	-2.530100E+2
1.534500E+3	8.818000E+1	-9.182000E+1	1.534500E+3	-5.973000E+1	-2.378300E+2				1.534500E+3	-5.845000E+1	-2.379500E+2	1.534500E+3	-5.736000E+1	-1.946600E+2	1.534500E+3	-7.711000E+1	-2.162100E+2	1.534500E+3	-7.388000E+1	-2.528800E+2
1.534510E+3	8.741000E+1	-9.259000E+1	1.534510E+3	-5.981000E+1	-2.379100E+2				1.534510E+3	-5.856000E+1	-2.380600E+2	1.534510E+3	-5.755000E+1	-1.948500E+2	1.534510E+3	-7.741000E+1	-2.165100E+2	1.534510E+3	-7.373000E+1	-2.527300E+2
1.534520E+3	8.677000E+1	-9.323000E+1	1.534520E+3	-5.988000E+1	-2.379800E+2				1.534520E+3	-5.866000E+1	-2.381600E+2	1.534520E+3	-5.785000E+1	-1.951500E+2	1.534520E+3	-7.759000E+1	-2.166900E+2	1.534520E+3	-7.367000E+1	-2.526700E+2
1.534530E+3	8.638000E+1	-9.362000E+1	1.534530E+3	-5.990000E+1	-2.380000E+2				1.534530E+3	-5.870000E+1	-2.382000E+2	1.534530E+3	-5.805000E+1	-1.953500E+2	1.534530E+3	-7.767000E+1	-2.167700E+2	1.534530E+3	-7.391000E+1	-2.529100E+2
1.534540E+3	8.602000E+1	-9.398000E+1	1.534540E+3	-5.993000E+1	-2.380300E+2				1.534540E+3	-5.873000E+1	-2.382300E+2	1.534540E+3	-5.823000E+1	-1.955300E+2	1.534540E+3	-7.777000E+1	-2.168700E+2	1.534540E+3	-7.419000E+1	-2.531900E+2
1.534550E+3	8.566000E+1	-9.434000E+1	1.534550E+3	-6.002000E+1	-2.381200E+2				1.534550E+3	-5.877000E+1	-2.382700E+2	1.534550E+3	-5.847000E+1	-1.957700E+2	1.534550E+3	-7.789000E+1	-2.169900E+2	1.534550E+3	-7.448000E+1	-2.534800E+2
1.534560E+3	8.525000E+1	-9.475000E+1	1.534560E+3	-6.010000E+1	-2.382000E+2				1.534560E+3	-5.884000E+1	-2.383400E+2	1.534560E+3	-5.877000E+1	-1.960700E+2	1.534560E+3	-7.801000E+1	-2.171100E+2	1.534560E+3	-7.464000E+1	-2.536400E+2
1.534570E+3	8.471000E+1	-9.529000E+1	1.534570E+3	-6.023000E+1	-2.383300E+2				1.534570E+3	-5.905000E+1	-2.385500E+2	1.534570E+3	-5.902000E+1	-1.963200E+2	1.534570E+3	-7.820000E+1	-2.173000E+2	1.534570E+3	-7.477000E+1	-2.537700E+2
1.534580E+3	8.397000E+1	-9.603000E+1	1.534580E+3	-6.034000E+1	-2.384400E+2				1.534580E+3	-5.928000E+1	-2.387800E+2	1.534580E+3	-5.924000E+1	-1.965400E+2	1.534580E+3	-7.845000E+1	-2.175500E+2	1.534580E+3	-7.485000E+1	-2.538500E+2
1.534590E+3	8.263000E+1	-9.737000E+1	1.534590E+3	-6.038000E+1	-2.384800E+2				1.534590E+3	-5.952000E+1	-2.390200E+2	1.534590E+3	-5.938000E+1	-1.966800E+2	1.534590E+3	-7.874000E+1	-2.178400E+2	1.534590E+3	-7.482000E+1	-2.538200E+2
1.534600E+3	8.237000E+1	-9.763000E+1	1.534600E+3	-6.044000E+1	-2.385400E+2				1.534600E+3	-5.970000E+1	-2.392000E+2	1.534600E+3	-5.942000E+1	-1.967200E+2	1.534600E+3	-7.900000E+1	-2.181000E+2	1.534600E+3	-7.472000E+1	-2.537200E+2
1.534610E+3	8.195000E+1	-9.805000E+1	1.534610E+3	-6.055000E+1	-2.386500E+2				1.534610E+3	-5.987000E+1	-2.393700E+2	1.534610E+3	-5.939000E+1	-1.966900E+2	1.534610E+3	-7.963000E+1	-2.187300E+2	1.534610E+3	-7.463000E+1	-2.536300E+2
