24/10/2012
V740D9_TEr20g200 _X	V740D9_TEr20g200_Y	V740D9_TEr20g200_Ynorm	V740D9_TEnoRing _X	V740D9_TEnoRing_Y	V740D9_TEnoRing_Ynorm	V740D9_TEr20g275 _X	V740D9_TEr20g275_Y	V740D9_TEr20g275_Ynorm	V740D9_TEr20g325 _X	V740D9_TEr20g325_Y	V740D9_TEr20g325_Ynorm	V740D9_TEr20g400 _X	V740D9_TEr20g400_Y	V740D9_TEr20g400_Ynorm	V740D9_TEr20g170g180 _X	V740D9_TEr20g170g180_Y	V740D9_TEr20g170g180_Ynorm
1.530750E+3	-3.424500E+1	-4.505000E+0	1.530750E+3	-3.420200E+1	-3.891000E+0	1.530750E+3	-3.391900E+1	-3.598000E+0	1.530750E+3	-3.337300E+1	-3.074000E+0	1.530750E+3	-3.416800E+1	-3.884000E+0	1.530750E+3	-3.438400E+1	-3.892000E+0
1.530760E+3	-3.421500E+1	-4.475000E+0	1.530760E+3	-3.420400E+1	-3.893000E+0	1.530760E+3	-3.389500E+1	-3.574000E+0	1.530760E+3	-3.334400E+1	-3.045000E+0	1.530760E+3	-3.412500E+1	-3.841000E+0	1.530760E+3	-3.441000E+1	-3.918000E+0
1.530770E+3	-3.421800E+1	-4.478000E+0	1.530770E+3	-3.418500E+1	-3.874000E+0	1.530770E+3	-3.389000E+1	-3.569000E+0	1.530770E+3	-3.337600E+1	-3.077000E+0	1.530770E+3	-3.413300E+1	-3.849000E+0	1.530770E+3	-3.440800E+1	-3.916000E+0
1.530780E+3	-3.423600E+1	-4.496000E+0	1.530780E+3	-3.417700E+1	-3.866000E+0	1.530780E+3	-3.387300E+1	-3.552000E+0	1.530780E+3	-3.338300E+1	-3.084000E+0	1.530780E+3	-3.414100E+1	-3.857000E+0	1.530780E+3	-3.440200E+1	-3.910000E+0
1.530790E+3	-3.425300E+1	-4.513000E+0	1.530790E+3	-3.417300E+1	-3.862000E+0	1.530790E+3	-3.390300E+1	-3.582000E+0	1.530790E+3	-3.335200E+1	-3.053000E+0	1.530790E+3	-3.413300E+1	-3.849000E+0	1.530790E+3	-3.440100E+1	-3.909000E+0
1.530800E+3	-3.422200E+1	-4.482000E+0	1.530800E+3	-3.420500E+1	-3.894000E+0	1.530800E+3	-3.387800E+1	-3.557000E+0	1.530800E+3	-3.332200E+1	-3.023000E+0	1.530800E+3	-3.412600E+1	-3.842000E+0	1.530800E+3	-3.442500E+1	-3.933000E+0
1.530810E+3	-3.423100E+1	-4.491000E+0	1.530810E+3	-3.417700E+1	-3.866000E+0	1.530810E+3	-3.389200E+1	-3.571000E+0	1.530810E+3	-3.328300E+1	-2.984000E+0	1.530810E+3	-3.412700E+1	-3.843000E+0	1.530810E+3	-3.440800E+1	-3.916000E+0
1.530820E+3	-3.423500E+1	-4.495000E+0	1.530820E+3	-3.419600E+1	-3.885000E+0	1.530820E+3	-3.391700E+1	-3.596000E+0	1.530820E+3	-3.326400E+1	-2.965000E+0	1.530820E+3	-3.414100E+1	-3.857000E+0	1.530820E+3	-3.441200E+1	-3.920000E+0
1.530830E+3	-3.422400E+1	-4.484000E+0	1.530830E+3	-3.419100E+1	-3.880000E+0	1.530830E+3	-3.394000E+1	-3.619000E+0	1.530830E+3	-3.329100E+1	-2.992000E+0	1.530830E+3	-3.416100E+1	-3.877000E+0	1.530830E+3	-3.440900E+1	-3.917000E+0
1.530840E+3	-3.427300E+1	-4.533000E+0	1.530840E+3	-3.419700E+1	-3.886000E+0	1.530840E+3	-3.394400E+1	-3.623000E+0	1.530840E+3	-3.330800E+1	-3.009000E+0	1.530840E+3	-3.416500E+1	-3.881000E+0	1.530840E+3	-3.441700E+1	-3.925000E+0
1.530850E+3	-3.426200E+1	-4.522000E+0	1.530850E+3	-3.419800E+1	-3.887000E+0	1.530850E+3	-3.394400E+1	-3.623000E+0	1.530850E+3	-3.330000E+1	-3.001000E+0	1.530850E+3	-3.416500E+1	-3.881000E+0	1.530850E+3	-3.440800E+1	-3.916000E+0
1.530860E+3	-3.427100E+1	-4.531000E+0	1.530860E+3	-3.420400E+1	-3.893000E+0	1.530860E+3	-3.393200E+1	-3.611000E+0	1.530860E+3	-3.330900E+1	-3.010000E+0	1.530860E+3	-3.413700E+1	-3.853000E+0	1.530860E+3	-3.440600E+1	-3.914000E+0
1.530870E+3	-3.424100E+1	-4.501000E+0	1.530870E+3	-3.420600E+1	-3.895000E+0	1.530870E+3	-3.387800E+1	-3.557000E+0	1.530870E+3	-3.332600E+1	-3.027000E+0	1.530870E+3	-3.410300E+1	-3.819000E+0	1.530870E+3	-3.440900E+1	-3.917000E+0
1.530880E+3	-3.421000E+1	-4.470000E+0	1.530880E+3	-3.418500E+1	-3.874000E+0	1.530880E+3	-3.388800E+1	-3.567000E+0	1.530880E+3	-3.334300E+1	-3.044000E+0	1.530880E+3	-3.409700E+1	-3.813000E+0	1.530880E+3	-3.442000E+1	-3.928000E+0
1.530890E+3	-3.421000E+1	-4.470000E+0	1.530890E+3	-3.418000E+1	-3.869000E+0	1.530890E+3	-3.388900E+1	-3.568000E+0	1.530890E+3	-3.335000E+1	-3.051000E+0	1.530890E+3	-3.410500E+1	-3.821000E+0	1.530890E+3	-3.438100E+1	-3.889000E+0
1.530900E+3	-3.422500E+1	-4.485000E+0	1.530900E+3	-3.419100E+1	-3.880000E+0	1.530900E+3	-3.388800E+1	-3.567000E+0	1.530900E+3	-3.334900E+1	-3.050000E+0	1.530900E+3	-3.410900E+1	-3.825000E+0	1.530900E+3	-3.438100E+1	-3.889000E+0
1.530910E+3	-3.420800E+1	-4.468000E+0	1.530910E+3	-3.417700E+1	-3.866000E+0	1.530910E+3	-3.392500E+1	-3.604000E+0	1.530910E+3	-3.334600E+1	-3.047000E+0	1.530910E+3	-3.409900E+1	-3.815000E+0	1.530910E+3	-3.437400E+1	-3.882000E+0
1.530920E+3	-3.421300E+1	-4.473000E+0	1.530920E+3	-3.416500E+1	-3.854000E+0	1.530920E+3	-3.393200E+1	-3.611000E+0	1.530920E+3	-3.332100E+1	-3.022000E+0	1.530920E+3	-3.413800E+1	-3.854000E+0	1.530920E+3	-3.439800E+1	-3.906000E+0
1.530930E+3	-3.422500E+1	-4.485000E+0	1.530930E+3	-3.419600E+1	-3.885000E+0	1.530930E+3	-3.397200E+1	-3.651000E+0	1.530930E+3	-3.329700E+1	-2.998000E+0	1.530930E+3	-3.416400E+1	-3.880000E+0	1.530930E+3	-3.440000E+1	-3.908000E+0
1.530940E+3	-3.424400E+1	-4.504000E+0	1.530940E+3	-3.419700E+1	-3.886000E+0	1.530940E+3	-3.399300E+1	-3.672000E+0	1.530940E+3	-3.330200E+1	-3.003000E+0	1.530940E+3	-3.416000E+1	-3.876000E+0	1.530940E+3	-3.439600E+1	-3.904000E+0
1.530950E+3	-3.425800E+1	-4.518000E+0	1.530950E+3	-3.421400E+1	-3.903000E+0	1.530950E+3	-3.398500E+1	-3.664000E+0	1.530950E+3	-3.332900E+1	-3.030000E+0	1.530950E+3	-3.414600E+1	-3.862000E+0	1.530950E+3	-3.435500E+1	-3.863000E+0
1.530960E+3	-3.424100E+1	-4.501000E+0	1.530960E+3	-3.421800E+1	-3.907000E+0	1.530960E+3	-3.400200E+1	-3.681000E+0	1.530960E+3	-3.332600E+1	-3.027000E+0	1.530960E+3	-3.412500E+1	-3.841000E+0	1.530960E+3	-3.437600E+1	-3.884000E+0
1.530970E+3	-3.424400E+1	-4.504000E+0	1.530970E+3	-3.425300E+1	-3.942000E+0	1.530970E+3	-3.397700E+1	-3.656000E+0	1.530970E+3	-3.333300E+1	-3.034000E+0	1.530970E+3	-3.411300E+1	-3.829000E+0	1.530970E+3	-3.435100E+1	-3.859000E+0
1.530980E+3	-3.425100E+1	-4.511000E+0	1.530980E+3	-3.422700E+1	-3.916000E+0	1.530980E+3	-3.397900E+1	-3.658000E+0	1.530980E+3	-3.334800E+1	-3.049000E+0	1.530980E+3	-3.410800E+1	-3.824000E+0	1.530980E+3	-3.435500E+1	-3.863000E+0
1.530990E+3	-3.423200E+1	-4.492000E+0	1.530990E+3	-3.420900E+1	-3.898000E+0	1.530990E+3	-3.393100E+1	-3.610000E+0	1.530990E+3	-3.340000E+1	-3.101000E+0	1.530990E+3	-3.411400E+1	-3.830000E+0	1.530990E+3	-3.434400E+1	-3.852000E+0
1.531000E+3	-3.423200E+1	-4.492000E+0	1.531000E+3	-3.421900E+1	-3.908000E+0	1.531000E+3	-3.393900E+1	-3.618000E+0	1.531000E+3	-3.338700E+1	-3.088000E+0	1.531000E+3	-3.411400E+1	-3.830000E+0	1.531000E+3	-3.433500E+1	-3.843000E+0
1.531010E+3	-3.425200E+1	-4.512000E+0	1.531010E+3	-3.425500E+1	-3.944000E+0	1.531010E+3	-3.393600E+1	-3.615000E+0	1.531010E+3	-3.335300E+1	-3.054000E+0	1.531010E+3	-3.409500E+1	-3.811000E+0	1.531010E+3	-3.431900E+1	-3.827000E+0
1.531020E+3	-3.427900E+1	-4.539000E+0	1.531020E+3	-3.425100E+1	-3.940000E+0	1.531020E+3	-3.394200E+1	-3.621000E+0	1.531020E+3	-3.334400E+1	-3.045000E+0	1.531020E+3	-3.412800E+1	-3.844000E+0	1.531020E+3	-3.432500E+1	-3.833000E+0
1.531030E+3	-3.425200E+1	-4.512000E+0	1.531030E+3	-3.422400E+1	-3.913000E+0	1.531030E+3	-3.394600E+1	-3.625000E+0	1.531030E+3	-3.337600E+1	-3.077000E+0	1.531030E+3	-3.414300E+1	-3.859000E+0	1.531030E+3	-3.435900E+1	-3.867000E+0
1.531040E+3	-3.424100E+1	-4.501000E+0	1.531040E+3	-3.424500E+1	-3.934000E+0	1.531040E+3	-3.399300E+1	-3.672000E+0	1.531040E+3	-3.336300E+1	-3.064000E+0	1.531040E+3	-3.415500E+1	-3.871000E+0	1.531040E+3	-3.435200E+1	-3.860000E+0
1.531050E+3	-3.426600E+1	-4.526000E+0	1.531050E+3	-3.421500E+1	-3.904000E+0	1.531050E+3	-3.399200E+1	-3.671000E+0	1.531050E+3	-3.340600E+1	-3.107000E+0	1.531050E+3	-3.415500E+1	-3.871000E+0	1.531050E+3	-3.438300E+1	-3.891000E+0
1.531060E+3	-3.425100E+1	-4.511000E+0	1.531060E+3	-3.422400E+1	-3.913000E+0	1.531060E+3	-3.396100E+1	-3.640000E+0	1.531060E+3	-3.340600E+1	-3.107000E+0	1.531060E+3	-3.415600E+1	-3.872000E+0	1.531060E+3	-3.436500E+1	-3.873000E+0
1.531070E+3	-3.424100E+1	-4.501000E+0	1.531070E+3	-3.422400E+1	-3.913000E+0	1.531070E+3	-3.393500E+1	-3.614000E+0	1.531070E+3	-3.341600E+1	-3.117000E+0	1.531070E+3	-3.410300E+1	-3.819000E+0	1.531070E+3	-3.435500E+1	-3.863000E+0
1.531080E+3	-3.422500E+1	-4.485000E+0	1.531080E+3	-3.423800E+1	-3.927000E+0	1.531080E+3	-3.389800E+1	-3.577000E+0	1.531080E+3	-3.342300E+1	-3.124000E+0	1.531080E+3	-3.409900E+1	-3.815000E+0	1.531080E+3	-3.437000E+1	-3.878000E+0
1.531090E+3	-3.420500E+1	-4.465000E+0	1.531090E+3	-3.424100E+1	-3.930000E+0	1.531090E+3	-3.390400E+1	-3.583000E+0	1.531090E+3	-3.344300E+1	-3.144000E+0	1.531090E+3	-3.406600E+1	-3.782000E+0	1.531090E+3	-3.440300E+1	-3.911000E+0
1.531100E+3	-3.419300E+1	-4.453000E+0	1.531100E+3	-3.421900E+1	-3.908000E+0	1.531100E+3	-3.388700E+1	-3.566000E+0	1.531100E+3	-3.342500E+1	-3.126000E+0	1.531100E+3	-3.408100E+1	-3.797000E+0	1.531100E+3	-3.439000E+1	-3.898000E+0
1.531110E+3	-3.417900E+1	-4.439000E+0	1.531110E+3	-3.420000E+1	-3.889000E+0	1.531110E+3	-3.386300E+1	-3.542000E+0	1.531110E+3	-3.340500E+1	-3.106000E+0	1.531110E+3	-3.408900E+1	-3.805000E+0	1.531110E+3	-3.436500E+1	-3.873000E+0
1.531120E+3	-3.419400E+1	-4.454000E+0	1.531120E+3	-3.420500E+1	-3.894000E+0	1.531120E+3	-3.381100E+1	-3.490000E+0	1.531120E+3	-3.340400E+1	-3.105000E+0	1.531120E+3	-3.407400E+1	-3.790000E+0	1.531120E+3	-3.437100E+1	-3.879000E+0
1.531130E+3	-3.422200E+1	-4.482000E+0	1.531130E+3	-3.419800E+1	-3.887000E+0	1.531130E+3	-3.379200E+1	-3.471000E+0	1.531130E+3	-3.339200E+1	-3.093000E+0	1.531130E+3	-3.412400E+1	-3.840000E+0	1.531130E+3	-3.437800E+1	-3.886000E+0
1.531140E+3	-3.420200E+1	-4.462000E+0	1.531140E+3	-3.417700E+1	-3.866000E+0	1.531140E+3	-3.382800E+1	-3.507000E+0	1.531140E+3	-3.337600E+1	-3.077000E+0	1.531140E+3	-3.413100E+1	-3.847000E+0	1.531140E+3	-3.436000E+1	-3.868000E+0
1.531150E+3	-3.419400E+1	-4.454000E+0	1.531150E+3	-3.414600E+1	-3.835000E+0	1.531150E+3	-3.384900E+1	-3.528000E+0	1.531150E+3	-3.335300E+1	-3.054000E+0	1.531150E+3	-3.413100E+1	-3.847000E+0	1.531150E+3	-3.435000E+1	-3.858000E+0
1.531160E+3	-3.422900E+1	-4.489000E+0	1.531160E+3	-3.412000E+1	-3.809000E+0	1.531160E+3	-3.389700E+1	-3.576000E+0	1.531160E+3	-3.335500E+1	-3.056000E+0	1.531160E+3	-3.412900E+1	-3.845000E+0	1.531160E+3	-3.435500E+1	-3.863000E+0
1.531170E+3	-3.419200E+1	-4.452000E+0	1.531170E+3	-3.412900E+1	-3.818000E+0	1.531170E+3	-3.392900E+1	-3.608000E+0	1.531170E+3	-3.333600E+1	-3.037000E+0	1.531170E+3	-3.413600E+1	-3.852000E+0	1.531170E+3	-3.434000E+1	-3.848000E+0
1.531180E+3	-3.420400E+1	-4.464000E+0	1.531180E+3	-3.413100E+1	-3.820000E+0	1.531180E+3	-3.392100E+1	-3.600000E+0	1.531180E+3	-3.333200E+1	-3.033000E+0	1.531180E+3	-3.415000E+1	-3.866000E+0	1.531180E+3	-3.435100E+1	-3.859000E+0
1.531190E+3	-3.424000E+1	-4.500000E+0	1.531190E+3	-3.410900E+1	-3.798000E+0	1.531190E+3	-3.386600E+1	-3.545000E+0	1.531190E+3	-3.336800E+1	-3.069000E+0	1.531190E+3	-3.412100E+1	-3.837000E+0	1.531190E+3	-3.436000E+1	-3.868000E+0
1.531200E+3	-3.422500E+1	-4.485000E+0	1.531200E+3	-3.409000E+1	-3.779000E+0	1.531200E+3	-3.383800E+1	-3.517000E+0	1.531200E+3	-3.335500E+1	-3.056000E+0	1.531200E+3	-3.408900E+1	-3.805000E+0	1.531200E+3	-3.436900E+1	-3.877000E+0
1.531210E+3	-3.422500E+1	-4.485000E+0	1.531210E+3	-3.406700E+1	-3.756000E+0	1.531210E+3	-3.378800E+1	-3.467000E+0	1.531210E+3	-3.336200E+1	-3.063000E+0	1.531210E+3	-3.406500E+1	-3.781000E+0	1.531210E+3	-3.439200E+1	-3.900000E+0
1.531220E+3	-3.420300E+1	-4.463000E+0	1.531220E+3	-3.408300E+1	-3.772000E+0	1.531220E+3	-3.377300E+1	-3.452000E+0	1.531220E+3	-3.338600E+1	-3.087000E+0	1.531220E+3	-3.407300E+1	-3.789000E+0	1.531220E+3	-3.441700E+1	-3.925000E+0
1.531230E+3	-3.420800E+1	-4.468000E+0	1.531230E+3	-3.409200E+1	-3.781000E+0	1.531230E+3	-3.375400E+1	-3.433000E+0	1.531230E+3	-3.337700E+1	-3.078000E+0	1.531230E+3	-3.408000E+1	-3.796000E+0	1.531230E+3	-3.440400E+1	-3.912000E+0
1.531240E+3	-3.424400E+1	-4.504000E+0	1.531240E+3	-3.407600E+1	-3.765000E+0	1.531240E+3	-3.376200E+1	-3.441000E+0	1.531240E+3	-3.334900E+1	-3.050000E+0	1.531240E+3	-3.406500E+1	-3.781000E+0	1.531240E+3	-3.436000E+1	-3.868000E+0
1.531250E+3	-3.425200E+1	-4.512000E+0	1.531250E+3	-3.408100E+1	-3.770000E+0	1.531250E+3	-3.375400E+1	-3.433000E+0	1.531250E+3	-3.331400E+1	-3.015000E+0	1.531250E+3	-3.406100E+1	-3.777000E+0	1.531250E+3	-3.433600E+1	-3.844000E+0
1.531260E+3	-3.425400E+1	-4.514000E+0	1.531260E+3	-3.405300E+1	-3.742000E+0	1.531260E+3	-3.375100E+1	-3.430000E+0	1.531260E+3	-3.331000E+1	-3.011000E+0	1.531260E+3	-3.405400E+1	-3.770000E+0	1.531260E+3	-3.433100E+1	-3.839000E+0
1.531270E+3	-3.424100E+1	-4.501000E+0	1.531270E+3	-3.407300E+1	-3.762000E+0	1.531270E+3	-3.379100E+1	-3.470000E+0	1.531270E+3	-3.330300E+1	-3.004000E+0	1.531270E+3	-3.406300E+1	-3.779000E+0	1.531270E+3	-3.433400E+1	-3.842000E+0
1.531280E+3	-3.427700E+1	-4.537000E+0	1.531280E+3	-3.408200E+1	-3.771000E+0	1.531280E+3	-3.379000E+1	-3.469000E+0	1.531280E+3	-3.330300E+1	-3.004000E+0	1.531280E+3	-3.407500E+1	-3.791000E+0	1.531280E+3	-3.436800E+1	-3.876000E+0
1.531290E+3	-3.428600E+1	-4.546000E+0	1.531290E+3	-3.408800E+1	-3.777000E+0	1.531290E+3	-3.380800E+1	-3.487000E+0	1.531290E+3	-3.328400E+1	-2.985000E+0	1.531290E+3	-3.405200E+1	-3.768000E+0	1.531290E+3	-3.436300E+1	-3.871000E+0
1.531300E+3	-3.428800E+1	-4.548000E+0	1.531300E+3	-3.406700E+1	-3.756000E+0	1.531300E+3	-3.383300E+1	-3.512000E+0	1.531300E+3	-3.325700E+1	-2.958000E+0	1.531300E+3	-3.404100E+1	-3.757000E+0	1.531300E+3	-3.432900E+1	-3.837000E+0
1.531310E+3	-3.429600E+1	-4.556000E+0	1.531310E+3	-3.406400E+1	-3.753000E+0	1.531310E+3	-3.383200E+1	-3.511000E+0	1.531310E+3	-3.328800E+1	-2.989000E+0	1.531310E+3	-3.403700E+1	-3.753000E+0	1.531310E+3	-3.431700E+1	-3.825000E+0
1.531320E+3	-3.426200E+1	-4.522000E+0	1.531320E+3	-3.411000E+1	-3.799000E+0	1.531320E+3	-3.382700E+1	-3.506000E+0	1.531320E+3	-3.332200E+1	-3.023000E+0	1.531320E+3	-3.401500E+1	-3.731000E+0	1.531320E+3	-3.431900E+1	-3.827000E+0
1.531330E+3	-3.423200E+1	-4.492000E+0	1.531330E+3	-3.412500E+1	-3.814000E+0	1.531330E+3	-3.382800E+1	-3.507000E+0	1.531330E+3	-3.328300E+1	-2.984000E+0	1.531330E+3	-3.401100E+1	-3.727000E+0	1.531330E+3	-3.431400E+1	-3.822000E+0
1.531340E+3	-3.423300E+1	-4.493000E+0	1.531340E+3	-3.410500E+1	-3.794000E+0	1.531340E+3	-3.378600E+1	-3.465000E+0	1.531340E+3	-3.330100E+1	-3.002000E+0	1.531340E+3	-3.403000E+1	-3.746000E+0	1.531340E+3	-3.433600E+1	-3.844000E+0
1.531350E+3	-3.424800E+1	-4.508000E+0	1.531350E+3	-3.412300E+1	-3.812000E+0	1.531350E+3	-3.377300E+1	-3.452000E+0	1.531350E+3	-3.327000E+1	-2.971000E+0	1.531350E+3	-3.403800E+1	-3.754000E+0	1.531350E+3	-3.432000E+1	-3.828000E+0
1.531360E+3	-3.425300E+1	-4.513000E+0	1.531360E+3	-3.412500E+1	-3.814000E+0	1.531360E+3	-3.379700E+1	-3.476000E+0	1.531360E+3	-3.326900E+1	-2.970000E+0	1.531360E+3	-3.403400E+1	-3.750000E+0	1.531360E+3	-3.428800E+1	-3.796000E+0
1.531370E+3	-3.422900E+1	-4.489000E+0	1.531370E+3	-3.412600E+1	-3.815000E+0	1.531370E+3	-3.387700E+1	-3.556000E+0	1.531370E+3	-3.324600E+1	-2.947000E+0	1.531370E+3	-3.406400E+1	-3.780000E+0	1.531370E+3	-3.427300E+1	-3.781000E+0
1.531380E+3	-3.424600E+1	-4.506000E+0	1.531380E+3	-3.413000E+1	-3.819000E+0	1.531380E+3	-3.393400E+1	-3.613000E+0	1.531380E+3	-3.324600E+1	-2.947000E+0	1.531380E+3	-3.404600E+1	-3.762000E+0	1.531380E+3	-3.423100E+1	-3.739000E+0
1.531390E+3	-3.423600E+1	-4.496000E+0	1.531390E+3	-3.412800E+1	-3.817000E+0	1.531390E+3	-3.392800E+1	-3.607000E+0	1.531390E+3	-3.325200E+1	-2.953000E+0	1.531390E+3	-3.404100E+1	-3.757000E+0	1.531390E+3	-3.423600E+1	-3.744000E+0
1.531400E+3	-3.426700E+1	-4.527000E+0	1.531400E+3	-3.414100E+1	-3.830000E+0	1.531400E+3	-3.393000E+1	-3.609000E+0	1.531400E+3	-3.325100E+1	-2.952000E+0	1.531400E+3	-3.403600E+1	-3.752000E+0	1.531400E+3	-3.426000E+1	-3.768000E+0
1.531410E+3	-3.424700E+1	-4.507000E+0	1.531410E+3	-3.412700E+1	-3.816000E+0	1.531410E+3	-3.391800E+1	-3.597000E+0	1.531410E+3	-3.322800E+1	-2.929000E+0	1.531410E+3	-3.401400E+1	-3.730000E+0	1.531410E+3	-3.426000E+1	-3.768000E+0
1.531420E+3	-3.419500E+1	-4.455000E+0	1.531420E+3	-3.412900E+1	-3.818000E+0	1.531420E+3	-3.383900E+1	-3.518000E+0	1.531420E+3	-3.327300E+1	-2.974000E+0	1.531420E+3	-3.404400E+1	-3.760000E+0	1.531420E+3	-3.428300E+1	-3.791000E+0
1.531430E+3	-3.420300E+1	-4.463000E+0	1.531430E+3	-3.413200E+1	-3.821000E+0	1.531430E+3	-3.384900E+1	-3.528000E+0	1.531430E+3	-3.325800E+1	-2.959000E+0	1.531430E+3	-3.402300E+1	-3.739000E+0	1.531430E+3	-3.430100E+1	-3.809000E+0
1.531440E+3	-3.422400E+1	-4.484000E+0	1.531440E+3	-3.414600E+1	-3.835000E+0	1.531440E+3	-3.384300E+1	-3.522000E+0	1.531440E+3	-3.324400E+1	-2.945000E+0	1.531440E+3	-3.401100E+1	-3.727000E+0	1.531440E+3	-3.430600E+1	-3.814000E+0
1.531450E+3	-3.426100E+1	-4.521000E+0	1.531450E+3	-3.413200E+1	-3.821000E+0	1.531450E+3	-3.386100E+1	-3.540000E+0	1.531450E+3	-3.328600E+1	-2.987000E+0	1.531450E+3	-3.402800E+1	-3.744000E+0	1.531450E+3	-3.432700E+1	-3.835000E+0
1.531460E+3	-3.425200E+1	-4.512000E+0	1.531460E+3	-3.413700E+1	-3.826000E+0	1.531460E+3	-3.387800E+1	-3.557000E+0	1.531460E+3	-3.328600E+1	-2.987000E+0	1.531460E+3	-3.402500E+1	-3.741000E+0	1.531460E+3	-3.431100E+1	-3.819000E+0
1.531470E+3	-3.421400E+1	-4.474000E+0	1.531470E+3	-3.415600E+1	-3.845000E+0	1.531470E+3	-3.387800E+1	-3.557000E+0	1.531470E+3	-3.323700E+1	-2.938000E+0	1.531470E+3	-3.401100E+1	-3.727000E+0	1.531470E+3	-3.425800E+1	-3.766000E+0
1.531480E+3	-3.419200E+1	-4.452000E+0	1.531480E+3	-3.418200E+1	-3.871000E+0	1.531480E+3	-3.384600E+1	-3.525000E+0	1.531480E+3	-3.321100E+1	-2.912000E+0	1.531480E+3	-3.399900E+1	-3.715000E+0	1.531480E+3	-3.422200E+1	-3.730000E+0
1.531490E+3	-3.418900E+1	-4.449000E+0	1.531490E+3	-3.418900E+1	-3.878000E+0	1.531490E+3	-3.387900E+1	-3.558000E+0	1.531490E+3	-3.319600E+1	-2.897000E+0	1.531490E+3	-3.400800E+1	-3.724000E+0	1.531490E+3	-3.421100E+1	-3.719000E+0
1.531500E+3	-3.422000E+1	-4.480000E+0	1.531500E+3	-3.414800E+1	-3.837000E+0	1.531500E+3	-3.389400E+1	-3.573000E+0	1.531500E+3	-3.321400E+1	-2.915000E+0	1.531500E+3	-3.402000E+1	-3.736000E+0	1.531500E+3	-3.425200E+1	-3.760000E+0
1.531510E+3	-3.420200E+1	-4.462000E+0	1.531510E+3	-3.416200E+1	-3.851000E+0	1.531510E+3	-3.390900E+1	-3.588000E+0	1.531510E+3	-3.322500E+1	-2.926000E+0	1.531510E+3	-3.402000E+1	-3.736000E+0	1.531510E+3	-3.425500E+1	-3.763000E+0
1.531520E+3	-3.417900E+1	-4.439000E+0	1.531520E+3	-3.418100E+1	-3.870000E+0	1.531520E+3	-3.390800E+1	-3.587000E+0	1.531520E+3	-3.322900E+1	-2.930000E+0	1.531520E+3	-3.401100E+1	-3.727000E+0	1.531520E+3	-3.425000E+1	-3.758000E+0
1.531530E+3	-3.418500E+1	-4.445000E+0	1.531530E+3	-3.416400E+1	-3.853000E+0	1.531530E+3	-3.391500E+1	-3.594000E+0	1.531530E+3	-3.320500E+1	-2.906000E+0	1.531530E+3	-3.399800E+1	-3.714000E+0	1.531530E+3	-3.426600E+1	-3.774000E+0
1.531540E+3	-3.416400E+1	-4.424000E+0	1.531540E+3	-3.418300E+1	-3.872000E+0	1.531540E+3	-3.390300E+1	-3.582000E+0	1.531540E+3	-3.324800E+1	-2.949000E+0	1.531540E+3	-3.396500E+1	-3.681000E+0	1.531540E+3	-3.427800E+1	-3.786000E+0
1.531550E+3	-3.419600E+1	-4.456000E+0	1.531550E+3	-3.416500E+1	-3.854000E+0	1.531550E+3	-3.386900E+1	-3.548000E+0	1.531550E+3	-3.324500E+1	-2.946000E+0	1.531550E+3	-3.396300E+1	-3.679000E+0	1.531550E+3	-3.428000E+1	-3.788000E+0
1.531560E+3	-3.421000E+1	-4.470000E+0	1.531560E+3	-3.415700E+1	-3.846000E+0	1.531560E+3	-3.384800E+1	-3.527000E+0	1.531560E+3	-3.322400E+1	-2.925000E+0	1.531560E+3	-3.397400E+1	-3.690000E+0	1.531560E+3	-3.428000E+1	-3.788000E+0
1.531570E+3	-3.419300E+1	-4.453000E+0	1.531570E+3	-3.412600E+1	-3.815000E+0	1.531570E+3	-3.384300E+1	-3.522000E+0	1.531570E+3	-3.325700E+1	-2.958000E+0	1.531570E+3	-3.396800E+1	-3.684000E+0	1.531570E+3	-3.429000E+1	-3.798000E+0
1.531580E+3	-3.416200E+1	-4.422000E+0	1.531580E+3	-3.411700E+1	-3.806000E+0	1.531580E+3	-3.384000E+1	-3.519000E+0	1.531580E+3	-3.326700E+1	-2.968000E+0	1.531580E+3	-3.398200E+1	-3.698000E+0	1.531580E+3	-3.430200E+1	-3.810000E+0
1.531590E+3	-3.412700E+1	-4.387000E+0	1.531590E+3	-3.408700E+1	-3.776000E+0	1.531590E+3	-3.380100E+1	-3.480000E+0	1.531590E+3	-3.327500E+1	-2.976000E+0	1.531590E+3	-3.396000E+1	-3.676000E+0	1.531590E+3	-3.428400E+1	-3.792000E+0
1.531600E+3	-3.412800E+1	-4.388000E+0	1.531600E+3	-3.407500E+1	-3.764000E+0	1.531600E+3	-3.377300E+1	-3.452000E+0	1.531600E+3	-3.323000E+1	-2.931000E+0	1.531600E+3	-3.394100E+1	-3.657000E+0	1.531600E+3	-3.426100E+1	-3.769000E+0
1.531610E+3	-3.410700E+1	-4.367000E+0	1.531610E+3	-3.405900E+1	-3.748000E+0	1.531610E+3	-3.377900E+1	-3.458000E+0	1.531610E+3	-3.324500E+1	-2.946000E+0	1.531610E+3	-3.392400E+1	-3.640000E+0	1.531610E+3	-3.422700E+1	-3.735000E+0
